,0
8153,3486945
8154,17314138
8155,19285961
8156,9630238
8157,27669486
8158,18408903
8159,17303592
8160,23906010
8161,24522637
8162,12722172
8163,24768991
8164,13895660
8165,27632893
8166,7536004
8167,27984680
8168,2502843
8169,29760163
8170,14978667
8171,25716315
8172,12880486
8173,12972409
8174,26812605
8175,25416181
8176,10991658
8177,27686027
8178,9579294
8179,23522842
8180,25416817
8181,19293155
8182,25849928
8183,21642436
8184,11839750
8185,25570898
8186,26102022
8187,10053234
8188,30545438
8189,26101828
8190,27881168
8191,10762497
8192,20038106
8193,12380478
8194,26648012
8195,10991662
8196,30135585
8197,26032992
8198,25421206
8199,14625045
8200,22166458
8201,20164859
8202,24993787
8203,20737180
8204,26148135
8205,24112408
8206,8828991
8207,19705361
8208,8101411
8209,31881179
8210,26152329
8211,20055267
8212,8836606
8213,24008922
8214,18987565
8215,20798247
8216,10656283
8217,24122062
8218,20724841
8219,25370169
8220,31176653
8221,1519017
8222,19821381
8223,27692996
8224,9159726
8225,18833504
8226,10025428
8227,26646004
8228,29177768
8229,29040870
8230,19151598
8231,2266365
8232,20850531
8233,29249678
8234,16482571
8235,15649601
8236,6847139
8237,21370995
8238,8825899
8239,26240990
8240,20411780
8241,28124432
8242,21068725
8243,20457507
8244,23251356
8245,12826399
8246,11685410
8247,17573159
8248,21812969
8249,28954882
8250,11413233
8251,17027339
8252,22115673
8253,28017782
8254,19358616
8255,11955795
8256,17906618
8257,9014427
8258,23712608
8259,29170000
8260,18853169
8261,3480941
8262,23485413
8263,8420201
8264,16323352
8265,24794857
8266,20869624
8267,9238339
8268,20940149
8269,25761903
8270,16531926
8271,31445161
8272,30998939
8273,12598611
8274,21413989
8275,29610454
8276,22807239
8277,19913097
8278,18691454
8279,17702273
8280,19726410
8281,27913844
8282,17708335
8283,20589875
8284,19640716
8285,23831692
8286,30776494
8287,18446261
8288,12523938
8289,25592335
8290,15542006
8291,29487216
8292,30319601
8293,12573867
8294,29995172
8295,26687234
8296,23351342
8297,19454106
8298,22043175
8299,31107357
8300,23963315
8301,29130466
8302,20372088
8303,10752576
8304,19735094
8305,29147910
8306,7931225
8307,23992026
8308,27389143
8309,29369331
8310,24703394
8311,23373317
8312,16877542
8313,18923022
8314,28539470
8315,12644909
8316,20638444
8317,20202124
8318,21098299
8319,9989458
8320,31395804
8321,24065725
8322,27555441
8323,28321933
8324,11732279
8325,18045911
8326,14500553
8327,8899652
8328,27425885
8329,24072096
8330,17652584
8331,25109764
8332,23593276
8333,16837207
8334,21842496
8335,29666246
8336,30315929
8337,31669277
8338,15522445
8339,20807312
8340,22863620
8341,22023190
8342,8922067
8343,26440825
8344,30509290
8345,25626686
8346,25348633
8347,29056361
8348,15034571
8349,11693399
8350,24707896
8351,17319283
8352,22172070
8353,23320755
8354,23602540
8355,12427909
8356,16902995
8357,17105868
8358,20514929
8359,24091828
8360,30410094
8361,22132186
8362,12870267
8363,25113788
8364,28709720
8365,19563785
8366,29789581
8367,22292840
8368,24719206
8369,25648889
8370,26518423
8371,18718468
8372,23508861
8373,24715356
8374,18817872
8375,27154192
8376,12771286
8377,26056822
8378,22010221
8379,20310068
8380,25038061
8381,3318745
8382,15836922
8383,20890041
8384,31336405
8385,22249462
8386,29036654
8387,31759189
8388,22922411
8389,18370853
8390,31776380
8391,31695223
8392,19685200
8393,24252274
8394,19465477
8395,10349851
8396,28366453
8397,21887354
8398,11601511
8399,23541756
8400,29928993
8401,16583143
8402,17786603
8403,28850080
8404,1416804
8405,26777436
8406,7700376
8407,31134679
8408,29858777
8409,30463642
8410,15768028
8411,22752089
8412,20837142
8413,24428861
8414,26908139
8415,29627580
8416,9468135
8417,9861044
8418,27924954
8419,15623718
8420,24906288
8421,26810719
8422,9217423
8423,19386463
8424,26067594
8425,28481984
8426,31290213
8427,25305079
8428,29605155
8429,24324755
8430,16258948
8431,29860398
8432,28406915
8433,21737344
8434,28396410
8435,11701756
8436,17014688
8437,23826406
8438,21930207
8439,26640075
8440,22409357
8441,28641540
8442,28662296
8443,17969359
8444,9000523
8445,7951249
8446,7796176
8447,16046140
8448,17345579
8449,7846037
8450,28715117
8451,15245475
8452,19439221
8453,12235826
8454,23850290
8455,21483737
8456,21095924
8457,21453731
8458,23791779
8459,16000635
8460,28057013
8461,10448977
8462,22178654
8463,19889637
8464,11842617
8465,10400212
8466,31319800
8467,26668325
8468,30134145
8469,15030390
8470,21102563
8471,15264227
8472,9587411
8473,11524474
8474,11603803
8475,9792615
8476,16262628
8477,28148298
8478,25613183
8479,19714537
8480,15197603
8481,26756888
8482,25052939
8483,9818936
8484,18337307
8485,26935939
8486,30014597
8487,17486090
8488,15814196
8489,7567977
8490,18640245
8491,22416121
8492,20515426
8493,10486188
8494,25415378
8495,11108968
8496,31422280
8497,16435343
8498,20859261
8499,31768050
8500,27151771
8501,21059924
8502,29982983
8503,19285073
8504,27357743
8505,16323214
8506,25684566
8507,20838241
8508,9506558
8509,27978769
8510,22854595
8511,22985433
8512,29063640
8513,23064625
8514,27439389
8515,9222193
8516,25846981
8517,22961554
8518,30093141
8519,21875953
8520,12514200
8521,26650262
8522,11951178
8523,26303227
8524,16109392
8525,8856691
8526,28715630
8527,23147503
8528,23146297
8529,17689501
8530,15829169
8531,23991104
8532,30953736
8533,7602783
8534,24210254
8535,17420412
8536,9629839
8537,11304046
8538,26469273
8539,29871694
8540,19335999
8541,21616601
8542,19969067
8543,24465814
8544,26864085
8545,18552350
8546,27356602
8547,17381088
8548,11682485
8549,23496883
8550,11112346
8551,10624810
8552,24611504
8553,10349342
8554,15488469
8555,11474839
8556,15987780
8557,24163136
8558,20097285
8559,29236291
8560,25451799
8561,31919375
8562,31300041
8563,23724084
8564,30952836
8565,21979788
8566,27815397
8567,21078175
8568,23337974
8569,19259649
8570,11464472
8571,30571081
8572,7635196
8573,19525032
8574,18268245
8575,30849180
8576,31112137
8577,11889469
8578,10102580
8579,25792239
8580,20951041
8581,14526083
8582,27974499
8583,24660965
8584,10425565
8585,22482452
8586,10072062
8587,20331403
8588,24529757
8589,24918640
8590,23740943
8591,16036427
8592,15737434
8593,16363640
8594,19293633
8595,25631208
8596,25589758
8597,18349520
8598,17823119
8599,15649489
8600,21057983
8601,18641871
8602,27994506
8603,26972116
8604,17127560
8605,24414863
8606,18028007
8607,16228969
8608,21864053
8609,17512910
8610,27077786
8611,7836951
8612,16963403
8613,27666978
8614,19233858
8615,18671898
8616,24666819
8617,25122454
8618,24032595
8619,28175304
8620,30918303
8621,26086102
8622,16642310
8623,9585330
8624,24805850
8625,27056076
8626,9335008
8627,11338199
8628,20570967
8629,26719383
8630,15546588
8631,28385005
8632,27751623
8633,9600970
8634,20079423
8635,28430856
8636,24488689
8637,10627320
8638,19703565
8639,22191331
8640,11732282
8641,22544947
8642,26132656
8643,14412124
8644,19929729
8645,31541930
8646,19610091
8647,8906612
8648,21540242
8649,23765103
8650,31690696
8651,24471417
8652,16035108
8653,17394531
8654,23612577
8655,20822138
8656,24325798
8657,32223976
8658,21402124
8659,22214314
8660,10400992
8661,7891072
8662,29500423
8663,15050437
8664,22087847
8665,10964611
8666,15538185
8667,29033165
8668,16262676
8669,22651090
8670,24619579
8671,33244966
8672,2263315
8673,11881740
8674,20709807
8675,23196439
8676,21414903
8677,30150770
8678,22670877
8679,11117554
8680,19765193
8681,24394345
8682,9419051
8683,17045808
8684,23134511
8685,23000617
8686,23923068
8687,29024785
8688,26075709
8689,20953194
8690,20189984
8691,16675207
8692,17713769
8693,18417691
8694,23523994
8695,22319620
8696,29934198
8697,30061574
8698,26268635
8699,30666448
8700,20810028
8701,1646537
8702,15519671
8703,22370146
8704,23280792
8705,21047878
8706,17021948
8707,26287750
8708,18567360
8709,17277077
8710,16723044
8711,8858052
8712,11997070
8713,11095709
8714,19465128
8715,10593879
8716,12183043
8717,17469116
8718,20736867
8719,30635404
8720,19686706
8721,20334883
8722,18586098
8723,10686419
8724,28344074
8725,11895367
8726,11304045
8727,30070766
8728,24462097
8729,23889606
8730,30317490
8731,28103900
8732,27494151
8733,19299510
8734,31267304
8735,28950184
8736,23776455
8737,32719333
8738,12238624
8739,24515116
8740,24341866
8741,16476815
8742,15857390
8743,30388515
8744,19833553
8745,29358575
8746,26473473
8747,19188582
8748,26946488
8749,16472115
8750,23762454
8751,16571896
8752,29303786
8753,30180501
8754,30874923
8755,16822964
8756,11571218
8757,30166578
8758,25798606
8759,28872918
8760,15911875
8761,21998625
8762,29132389
8763,21247266
8764,23523267
8765,20362497
8766,23889583
8767,21462321
8768,23413376
8769,9696308
8770,28560609
8771,21175617
8772,23732987
8773,20067574
8774,11279269
8775,26521126
8776,19782443
8777,20797535
8778,23000195
8779,17034351
8780,10377808
8781,30439413
8782,12770687
8783,18951954
8784,28132491
8785,30321575
8786,15235802
8787,25041813
8788,25955410
8789,29869502
8790,27090969
8791,16179515
8792,28610619
8793,30889949
8794,31028184
8795,22500701
8796,22049684
8797,27567739
8798,21139572
8799,8628497
8800,29779896
8801,17463094
8802,25681989
8803,22999566
8804,28612258
8805,24769471
8806,11550074
8807,31610944
8808,23825599
8809,28186560
8810,26646002
8811,18997009
8812,24369116
8813,29380402
8814,12966034
8815,22051914
8816,16046141
8817,26483191
8818,11373040
8819,28128448
8820,18852346
8821,23301088
8822,31597644
8823,15652988
8824,28890043
8825,29253881
8826,23638043
8827,30457969
8828,20498711
8829,9273821
8830,24253732
8831,22072391
8832,2598546
8833,15958382
8834,23843527
8835,25433341
8836,15862714
8837,1686899
8838,25591569
8839,19288861
8840,26799243
8841,11796754
8842,11464950
8843,19545440
8844,21349440
8845,24105464
8846,26056266
8847,23155438
8848,22563406
8849,21095130
8850,29991716
8851,19922148
8852,25704013
8853,8909456
8854,23748038
8855,30699345
8856,11586285
8857,20232802
8858,7722523
8859,21554318
8860,28300211
8861,12728193
8862,12830400
8863,28366802
8864,21651514
8865,27602892
8866,22819776
8867,30690059
8868,31627428
8869,21276427
8870,20577002
8871,26288094
8872,21147075
8873,11464941
8874,16107368
8875,20871097
8876,22076467
8877,20370663
8878,19176894
8879,15469951
8880,20626250
8881,20429685
8882,18273714
8883,9723164
8884,11834654
8885,19929749
8886,8812158
8887,18033592
8888,19246505
8889,28247063
8890,15312178
8891,11284995
8892,18720509
8893,9706719
8894,18608104
8895,20345765
8896,26869068
8897,24887207
8898,7708768
8899,28540663
8900,28872914
8901,14534160
8902,22903397
8903,11442323
8904,26719380
8905,16049005
8906,8309590
8907,31722315
8908,24555863
8909,17567579
8910,9490044
8911,30296255
8912,19427829
8913,21755517
8914,8298637
8915,17597610
8916,22668777
8917,22938571
8918,20404910
8919,16928866
8920,26510823
8921,22424124
8922,19063897
8923,26919046
8924,25001311
8925,23608112
8926,8405291
8927,22853691
8928,20094844
8929,24508385
8930,9817920
8931,24291387
8932,27938483
8933,9747926
8934,15579172
8935,22369784
8936,32005289
8937,17868365
8938,21418619
8939,26470943
8940,27392886
8941,24291934
8942,10689933
8943,12684256
8944,16443201
8945,10964615
8946,16456939
8947,30010003
8948,18996918
8949,25585530
8950,9633730
8951,21946609
8952,8866436
8953,17686041
8954,9592994
8955,21711557
8956,20699640
8957,11998396
8958,7595604
8959,28586096
8960,30461104
8961,10064166
8962,22189273
8963,31159586
8964,20441996
8965,21501881
8966,21082301
8967,17545836
8968,25330859
8969,16793728
8970,20082726
8971,22666317
8972,12531528
8973,31382568
8974,21128870
8975,22332887
8976,25404049
8977,16183560
8978,8651656
8979,21120636
8980,10737625
8981,30870800
8982,31787569
8983,15657392
8984,29551730
8985,11467052
8986,17128095
8987,17503480
8988,30076269
8989,32808546
8990,23264618
8991,24597481
8992,23364798
8993,16412993
8994,31722305
8995,18441505
8996,23978556
8997,29656576
8998,8745239
8999,14622116
9000,16740261
9001,24753081
9002,27247382
9003,17453639
9004,19452308
9005,22873722
9006,29112723
9007,21998667
9008,15494159
9009,22049426
9010,12801431
9011,27056981
9012,28444446
9013,26597538
9014,21834058
9015,15478191
9016,8981308
9017,27573800
9018,22089637
9019,15011248
9020,12629173
9021,25249294
9022,16258849
9023,30863961
9024,12975292
9025,28847504
9026,23844996
9027,9207139
9028,12358759
9029,31038230
9030,16943203
9031,29995256
9032,26630559
9033,23197749
9034,31740545
9035,11682150
9036,18030339
9037,16319027
9038,19196430
9039,22975021
9040,22344792
9041,16640652
9042,23378219
9043,31321663
9044,16150118
9045,23114367
9046,15114487
9047,20091292
9048,31282572
9049,22744822
9050,15592732
9051,11597773
9052,30405855
9053,8734301
9054,31040321
9055,26458122
9056,30883949
9057,19374900
9058,20553309
9059,22745655
9060,22293437
9061,24899723
9062,8811414
9063,15729130
9064,19660548
9065,28449871
9066,9798929
9067,19955354
9068,18043718
9069,11181815
9070,19115383
9071,24755826
9072,22426476
9073,27591900
9074,25468678
9075,23299622
9076,19707909
9077,28273913
9078,11812279
9079,30476904
9080,23873136
9081,25732177
9082,30236524
9083,20148962
9084,29906423
9085,19660174
9086,14658402
9087,23524377
9088,7647793
9089,27250836
9090,30663610
9091,26710998
9092,18987618
9093,15837585
9094,28160950
9095,22272119
9096,29656361
9097,25261971
9098,28856708
9099,28864422
9100,24070404
9101,8396837
9102,28585542
9103,12210393
9104,17362932
9105,8830861
9106,32481440
9107,10737125
9108,10536919
9109,30634386
9110,25492944
9111,10809943
9112,19888600
9113,2131408
9114,18432310
9115,16447777
9116,29279867
9117,30594809
9118,23881933
9119,29580900
9120,21549128
9121,20498942
9122,22230045
9123,26375954
9124,27716798
9125,25327864
9126,12354390
9127,17303436
9128,19450904
9129,10595505
9130,25125606
9131,17443663
9132,7852409
9133,29562705
9134,9804382
9135,27077943
9136,28449881
9137,26604138
9138,25213598
9139,20184514
9140,21769946
9141,21832997
9142,27297615
9143,26751167
9144,31980093
9145,12457735
9146,20184521
9147,30014505
9148,26427609
9149,11018250
9150,20826431
9151,11465924
9152,25965274
9153,10826922
9154,12402272
9155,22081209
9156,10793232
9157,28583855
9158,20352044
9159,24375814
9160,27667694
9161,27083773
9162,29380557
9163,11304044
9164,24848512
9165,31323035
9166,29417490
9167,24568860
9168,22750242
9169,21929355
9170,31734464
9171,22431618
9172,25591625
